Age,Income,Experience,LoanAmount,InterestRate,CreditHistoryLength,CreditScore,LoanApprovalStatus
22,44075,1,12000,7.51,4,490,No
25,44441,5,3600,15.23,4,571,No
22,44281,0,3600,12.99,2,657,No
25,44060,3,6000,7.88,4,601,No
22,44127,0,3600,5.99,2,576,No
24,44228,2,3600,7.29,2,578,No
26,43777,5,10000,10.75,2,703,No
23,36441,1,4000,16.32,4,585,Yes
22,45293,0,3600,12.42,4,625,No
23,44116,0,18000,7.88,2,619,No
22,47024,0,3600,12.69,3,604,No
23,47198,2,3600,13.61,3,606,No
24,43803,5,3250,6.39,2,568,No
24,44213,1,8000,13.61,2,587,No
22,44209,0,12000,15.21,3,641,No
22,44345,0,1400,14.84,4,582,No
26,44196,2,4000,6.76,3,666,No
25,41537,2,3600,16.02,2,664,Yes
23,48784,0,3600,15.96,4,594,No
22,44111,0,4500,7.51,2,548,No
24,48761,0,3600,13.49,3,610,No
25,44453,3,4800,17.93,3,661,No
21,49193,0,3600,5.42,4,528,No
26,44222,0,5400,7.51,4,549,No
25,44397,5,9000,7.14,4,479,No
23,44149,0,4800,10.38,4,642,No
24,49513,1,3600,10.59,2,633,No
23,44180,0,8500,7.51,3,635,No
22,48988,0,3600,6.17,2,622,No
24,49052,1,3600,11.12,3,629,No
22,44042,0,7500,7.14,3,584,No
25,44250,2,5000,11.01,4,668,No
22,44269,0,6000,7.51,4,596,No
22,51399,4,3600,14.72,4,718,No
23,44405,2,15000,11.36,4,694,No
23,45480,0,11000,6.62,3,601,No
23,45873,2,11000,11.01,2,634,No
24,46811,4,11000,11.86,2,639,No
24,44065,2,2000,14.96,2,673,No
26,44428,6,15000,10.25,2,533,No
22,48486,0,11000,12.68,2,571,No
23,48476,0,11000,11.01,2,630,No
23,48727,1,11000,5.42,2,629,No
22,48962,2,11000,5.79,2,569,No
22,42132,0,11000,15.99,3,528,Yes
22,49911,0,11000,12.18,4,564,No
24,50280,4,11000,15.28,3,688,No
26,44034,2,10000,9.88,3,640,No
25,44079,1,7000,12.73,2,653,No
23,43923,1,10000,7.14,3,598,No
21,51397,0,11000,17.19,3,695,No
22,51337,3,11000,11.71,2,651,No
21,44309,0,11000,10.37,4,529,Yes
23,43963,2,11000,13.11,3,675,Yes
21,44498,2,8800,13.85,2,541,No
24,37322,1,10000,14.22,3,685,Yes
24,52689,6,11000,8.94,3,629,No
25,55084,4,11000,6.99,4,666,No
26,55169,3,11000,6.99,2,584,No
25,54989,7,11000,9.25,2,644,No
23,44479,1,5000,12.87,3,529,No
25,44294,2,5400,14.26,3,676,No
22,54781,0,11000,9.88,2,591,No
26,55056,3,11000,14.61,2,721,No
22,44011,0,5000,14.61,2,536,No
22,55577,0,11000,10.99,2,585,No
22,56408,3,11000,10.59,3,538,No
24,44502,3,4750,11.83,3,578,No
22,55990,0,11000,7.49,4,600,No
24,57275,0,11000,11.14,4,621,No
25,58708,0,11000,7.51,4,614,No
23,37076,0,9500,15.31,2,539,Yes
22,58530,0,11000,10.75,4,662,No
25,59748,3,11000,7.88,2,610,No
24,60073,1,11000,13.22,2,674,No
22,60996,1,11000,11.01,2,625,No
22,61065,3,11000,13.49,4,628,No
23,44453,2,3000,13.22,4,682,No
21,60714,0,11000,10,3,697,No
25,61111,0,11000,12.53,2,588,No
26,53718,4,11000,15.31,2,602,Yes
22,62311,0,11000,13.11,2,576,No
22,44427,0,6000,12.53,2,642,No
26,44415,3,6350,8.94,4,519,No
26,55873,5,11000,16.29,3,583,Yes
21,64408,3,11000,10.37,4,617,No
26,64527,5,11000,5.79,4,611,No
23,36897,0,10000,13.79,2,642,Yes
23,67070,2,11000,11.01,2,681,No
23,37302,0,1000,9.32,4,680,Yes
23,68034,1,11000,7.49,4,657,No
21,44067,0,8000,9.32,3,583,No
26,70643,6,11000,9.91,2,635,No
22,71701,0,11000,10.74,2,669,No
24,44120,0,6400,9.38,4,586,No
23,72969,3,11000,14.22,4,675,No
22,44304,0,10000,8.32,3,566,No
24,79064,3,11000,7.51,4,567,No
26,44135,6,18000,10.39,2,667,No
26,43939,3,6000,12.29,4,666,No
24,44369,2,8000,9.83,3,717,No
24,84859,3,11000,11.86,3,625,No
26,84948,0,11000,6.62,4,595,No
22,86445,0,11000,12.42,2,510,No
25,96684,4,11000,12.53,4,640,No
23,98628,0,11000,11.01,3,553,No
24,102645,0,11000,6.91,2,629,No
21,105320,0,11000,11.58,2,630,No
24,108708,4,11000,11.14,3,703,No
26,44420,4,9250,10.08,3,559,No
24,121087,0,11000,5.42,4,547,No
25,37301,0,10000,9.76,3,594,Yes
23,140280,0,11000,8.94,2,645,No
21,37588,0,7550,13.22,4,586,Yes
25,44422,0,9000,6.99,2,625,No
25,37359,0,5000,10,2,617,Yes
25,144780,2,11000,12.18,4,679,No
26,151308,4,11000,12.98,4,659,No
22,44493,2,5500,11.12,3,562,No
24,57689,0,10950,6.91,2,701,No
22,37224,0,9950,15.27,4,635,Yes
22,72936,1,10900,15.65,2,655,No
22,43759,1,10875,12.84,4,616,Yes
25,44578,4,11000,12.29,3,575,No
21,40551,0,10800,12.23,3,691,Yes
24,41973,3,10800,14.42,4,638,Yes
22,45190,0,10800,8.88,4,663,No
26,41852,3,10800,11.12,3,528,Yes
24,44764,2,2500,10.37,3,660,No
24,49151,2,10800,6.92,4,532,No
24,53279,1,10800,5.42,2,631,No
26,54950,7,10800,6.17,3,702,No
24,56279,0,10800,13.16,4,633,No
23,37773,3,3000,14.96,2,640,Yes
25,45004,2,3200,9.63,3,619,No
24,44801,0,7000,13.16,4,654,No
26,51305,3,10800,13.99,2,526,Yes
26,37667,1,3000,14.46,2,657,Yes
26,44418,4,10000,10.65,3,633,No
22,44592,0,9950,7.29,3,615,No
25,61014,1,10800,10.75,3,557,No
26,44825,0,5000,6.03,2,599,No
21,44616,0,7125,9.91,2,630,No
22,54387,0,10800,18.79,3,630,Yes
23,66803,0,10800,8.88,2,687,No
25,67267,0,10800,13.57,2,581,No
25,38052,0,5500,8.49,4,688,Yes
21,45381,0,12400,7.51,4,606,No
21,69315,0,10800,13.22,3,677,No
21,69717,2,10800,16.77,4,550,Yes
25,82575,6,10800,10.74,2,649,No
24,45164,2,6000,9.99,4,661,No
23,87428,0,10800,7.88,2,678,No
26,84214,3,10800,7.51,4,566,Yes
23,71112,1,10800,16.29,3,662,Yes
22,45278,1,10000,12.22,4,642,No
22,90767,0,10800,9.62,3,669,No
25,75451,0,10800,15.65,4,656,Yes
23,138612,1,10800,14.65,4,548,No
23,45268,2,10000,7.51,3,543,No
22,26286,0,10775,15.37,2,639,Yes
23,37167,2,10775,10.65,4,638,Yes
24,45578,2,7800,11.01,3,652,No
24,29760,5,10750,15.2,2,529,Yes
22,36985,0,10750,14.11,3,620,Yes
21,36971,0,10750,12.68,3,562,Yes
23,41463,1,10750,11.01,3,627,Yes
26,43848,3,10750,16,4,615,No
23,45180,0,6000,8.9,3,637,No
25,47921,7,10750,14.59,4,661,Yes
23,39676,0,10700,6.03,3,665,Yes
26,58526,1,10700,9.63,4,660,No
25,65822,2,10700,11.01,2,604,Yes
23,45444,0,6400,11.71,3,552,No
26,82620,2,10700,12.42,4,666,No
25,45094,0,10000,15.96,3,601,No
22,45852,0,3600,11.71,2,651,No
26,21361,4,10625,11.01,3,669,Yes
22,45361,0,2000,14.27,2,682,No
25,29970,2,10625,6.03,2,611,Yes
26,45521,2,8400,10.99,4,565,No
25,45214,1,7000,15.62,3,668,No
23,30979,0,10625,11.71,3,621,Yes
22,45445,0,15000,8.49,2,558,No
26,36823,5,10625,11.71,3,691,Yes
25,36939,3,10625,6.99,4,666,Yes
23,37104,0,10625,6.92,2,643,Yes
24,45381,2,6075,5.99,3,664,No
24,76088,4,10625,8.49,2,612,No
22,38500,2,10600,12.99,2,605,Yes
24,40531,4,10600,11.97,3,642,Yes
24,51120,0,10600,13.16,4,637,No
25,70112,2,10600,14.91,4,641,Yes
24,45231,2,4000,11.01,4,584,No
22,91324,0,10600,10.99,3,627,No
24,113496,0,10600,12.18,4,640,No
22,45478,0,2500,10.37,4,633,No
25,36962,1,10500,16.29,2,681,Yes
22,45252,3,15000,6.54,3,631,No
25,37857,4,10500,13.35,3,661,Yes
22,36213,0,10500,9.99,3,581,Yes
25,42790,2,10500,7.29,3,643,No
22,45527,0,13000,7.88,4,676,No
22,44376,0,10500,10.74,2,623,No
24,45734,2,10500,11.01,2,665,No
25,48395,3,10500,11.01,4,630,No
21,42295,0,10500,8.49,3,649,Yes
22,51630,0,10500,8.49,2,568,No
24,54684,3,10500,10.36,2,636,No
22,55294,0,10500,6.99,2,584,No
24,45346,2,10000,10.99,4,672,No
22,59911,0,10500,9.38,2,684,Yes
26,70666,5,10500,11.48,2,693,No
24,103007,2,10500,6.92,3,639,No
23,53374,2,10450,13.57,2,664,No
26,45623,4,10400,8.94,3,636,No
23,45239,0,10000,7.74,3,685,No
24,45128,2,5000,11.58,3,673,No
24,42917,3,10400,11.01,2,592,No
23,45602,4,10400,7.66,4,592,No
22,39712,0,10400,14.84,2,681,Yes
25,48823,4,10400,9.91,4,574,No
22,45385,0,7500,10.95,2,676,No
21,49891,0,10400,9.32,3,524,No
23,50294,2,10400,12.53,4,611,No
24,45514,1,25000,10.08,2,568,No
21,51804,1,10400,11.49,4,501,No
23,52976,2,10400,13.49,4,666,No
24,53699,3,10400,12.69,4,534,No
23,62003,2,10400,11.01,2,701,No
25,69803,5,10400,11.66,4,522,No
22,69625,0,10400,13.49,3,650,No
23,73283,2,10400,14.91,4,593,No
25,71793,6,10400,16.29,4,573,Yes
22,100959,0,10400,12.21,3,669,No
25,45649,3,10000,9.91,3,575,No
25,43596,4,10375,14.27,4,682,Yes
23,77920,2,10325,12.92,2,642,Yes
23,36929,0,10300,8.94,4,570,Yes
21,55504,0,10300,10.59,2,644,No
26,198890,6,10300,9.91,3,551,No
26,66957,7,10250,7.29,2,660,No
25,73015,2,10250,6.62,4,528,No
23,79915,0,10250,14.38,4,670,Yes
24,45603,2,13000,6.91,2,606,No
26,45664,4,6000,10.36,2,621,No
22,43107,1,10200,11.01,3,677,No
26,44105,7,10200,12.69,4,550,No
22,51496,0,3600,7.37,3,616,No
22,53945,1,3600,7.37,3,692,No
23,55097,3,3600,6.03,3,578,No
23,55026,3,3600,11.49,3,697,No
24,55211,4,3600,6.91,4,612,No
22,48348,0,3600,17.49,3,680,Yes
22,50348,0,3600,16.77,3,685,Yes
22,45141,0,8400,9.99,4,717,No
23,45797,2,3200,12.68,2,649,No
23,59113,0,3600,16.02,2,652,No
22,51919,0,3600,11.01,3,570,Yes
25,38346,0,7000,10.36,3,690,Yes
22,53638,0,3600,13.43,2,620,Yes
24,60968,0,3600,11.36,3,593,No
21,61422,1,3600,7.88,3,605,No
25,62883,3,3600,7.49,3,698,No
23,65222,0,3600,12.42,3,580,No
23,66893,2,3600,16.77,4,618,No
21,46089,0,5600,6.92,2,590,No
23,45807,0,7125,13.99,4,685,No
25,67186,4,3600,8.9,3,672,No
23,67137,1,3600,5.99,3,694,No
25,67182,2,3600,13.98,4,629,No
25,65904,6,3600,11.01,3,647,Yes
23,73194,0,3600,7.9,2,659,No
21,45910,0,12000,5.79,2,586,No
22,72972,0,3600,15.27,2,650,No
23,73078,0,3600,9.99,2,656,No
26,45974,5,7000,6.54,4,686,No
25,74247,0,3600,6.91,3,489,No
26,76563,3,3600,6.76,4,633,No
24,46131,0,5600,8.94,4,585,No
23,79179,2,3600,11.49,2,619,No
23,79049,0,3600,10.59,3,667,No
24,78536,4,3600,10.59,2,663,No
25,81627,2,3600,9.99,4,662,No
25,63649,4,3600,13.99,2,678,Yes
25,46255,1,5000,10.99,3,654,No
26,87234,6,3600,10.74,4,557,No
25,46070,5,12000,11.99,4,664,No
26,90918,5,3600,8.94,4,647,No
22,97136,3,3600,12.69,3,533,No
23,45965,2,8000,15.62,3,588,No
26,102806,2,3600,11.99,2,563,No
23,39286,0,6000,14.96,2,593,Yes
22,46553,0,7200,10.99,2,593,No
22,112283,0,3600,16.77,3,592,Yes
23,132920,1,3600,11.01,3,622,No
25,38924,3,10000,12.53,3,503,Yes
25,24483,6,3625,16.29,2,641,Yes
26,46175,7,6300,11.01,4,657,No
26,29845,0,3625,11.11,4,667,Yes
25,62994,3,3625,6.54,3,580,No
23,63317,0,3625,10.59,2,650,Yes
25,46950,2,3500,6.03,2,650,No
24,21946,3,3700,14.22,4,641,Yes
26,46474,3,8875,7.51,2,580,No
23,46620,0,4000,12.42,3,645,No
21,34794,0,3700,8,3,625,No
23,44280,1,3700,9.25,2,562,No
24,58499,0,3700,6.99,4,571,No
23,46698,2,5400,7.9,3,683,No
22,72693,1,3700,10.37,4,576,No
23,91081,0,3700,6.03,2,626,No
23,46487,0,8000,12.69,3,634,No
23,40232,0,3725,6.54,2,472,No
23,145178,4,3725,8.49,2,687,No
23,26519,0,3750,15.65,2,588,Yes
21,46356,0,7000,13.49,3,543,No
22,46483,0,6000,7.51,4,568,No
22,34647,1,3750,13.85,4,650,No
24,46820,0,9600,11.01,2,583,No
25,46815,2,5400,8.9,2,638,No
22,46545,1,18000,8.9,2,555,No
22,14506,0,3800,8.88,4,672,Yes
25,24048,4,3800,14.35,4,600,Yes
21,30777,0,3800,8.59,2,705,No
26,46900,3,4000,11.01,3,652,No
23,32589,3,3800,7.9,4,670,No
25,37160,2,3800,14.84,2,634,Yes
22,41874,0,3800,18.25,4,661,Yes
22,52483,3,3800,6.99,4,662,No
26,57717,3,3800,13.49,3,658,No
23,67189,0,3800,6.76,4,608,No
26,46164,2,5000,11.01,2,619,No
23,84175,2,3800,15.28,3,656,Yes
23,130708,0,3800,14.26,4,681,No
24,18450,1,3825,11.01,2,635,Yes
26,32292,5,3825,14.27,4,666,No
22,46587,0,8500,5.42,2,592,No
23,39009,0,1000,10.59,2,617,Yes
22,35276,0,3825,15.96,3,563,Yes
22,46211,0,8000,9.99,3,586,No
24,49157,3,3825,10,4,634,No
25,46825,3,9000,6.99,4,679,No
23,46831,2,5000,12.99,4,639,No
24,39765,1,3850,12.68,4,634,No
22,46703,0,4500,5.79,2,654,No
23,59329,2,3850,8.49,4,651,No
24,46702,5,5000,10,3,602,No
22,32227,0,3900,7.51,3,548,No
25,46688,4,6000,5.42,2,600,No
24,49009,3,3900,12.23,3,512,No
25,54576,0,3900,10.99,2,697,No
23,46425,4,17500,11.11,4,643,No
22,54921,0,3950,6.92,4,635,No
22,15239,0,4000,9.76,3,524,Yes
22,16020,0,4000,10.37,4,625,Yes
22,46642,0,4200,9.25,2,643,No
25,39729,2,8000,10.36,2,606,Yes
24,16755,1,4000,9.88,2,609,Yes
22,46709,0,4800,9.99,3,629,No
25,16558,6,4000,15.65,3,573,Yes
24,16825,4,4000,15.65,3,529,Yes
24,16873,3,4000,5.79,3,640,Yes
21,16949,0,4000,6.39,3,664,Yes
26,18042,4,4000,11.01,3,629,Yes
22,18001,0,4000,7.29,4,635,Yes
22,46466,0,4000,6.76,2,643,No
24,46702,0,8000,7.14,3,608,No
23,18257,0,4000,10.74,3,563,Yes
21,46416,1,14000,11.12,3,587,No
24,46714,0,8500,13.11,2,621,No
22,18417,0,4000,14.61,2,581,Yes
22,18292,1,4000,10.91,2,583,Yes
25,46727,4,1500,10.62,3,670,No
22,19229,0,4000,10.08,2,631,Yes
26,39425,4,15000,15.33,3,480,Yes
24,19990,0,4000,16.32,2,657,Yes
22,19772,0,4000,11.12,3,567,Yes
22,20194,0,4000,13.35,2,606,Yes
22,21470,0,4000,14.27,4,597,Yes
22,20981,0,4000,10.25,4,625,Yes
21,22285,2,4000,13.22,4,614,Yes
24,46796,0,16000,10.99,3,622,No
22,22319,1,4000,11.49,4,674,Yes
24,22331,0,4000,11.01,3,653,Yes
23,22722,3,4000,10.99,2,607,Yes
24,22599,3,4000,12.87,4,643,Yes
25,22645,3,4000,13.22,4,684,Yes
22,22351,0,4000,10.91,4,644,Yes
23,23628,0,4000,15.62,4,676,Yes
21,24064,0,4000,14.35,3,633,Yes
25,23747,1,4000,19.03,4,571,Yes
21,46845,0,5000,8.94,2,623,No
24,23957,3,4000,14.35,4,647,Yes
22,46409,0,10000,12.21,3,559,No
25,24152,6,4000,11.01,3,649,Yes
22,46673,0,4000,14.42,2,670,No
22,24108,1,4000,10.25,3,703,Yes
25,24359,2,4000,8.63,3,618,Yes
22,46463,0,1950,7.37,3,506,No
25,46503,0,18800,11.01,3,580,No
25,24779,3,4000,7.29,3,506,No
23,25292,0,4000,12.23,2,421,No
22,25070,0,4000,11.89,3,574,No
26,24855,6,4000,13.79,4,609,No
22,24932,0,4000,9.45,4,616,No
26,24874,4,4000,12.18,4,573,No
23,25389,2,4000,8.94,4,632,No
24,26343,1,4000,13.43,2,576,No
21,25606,0,4000,11.86,2,605,No
26,26078,4,4000,11.36,2,610,No
26,46460,7,10000,13.35,2,646,No
24,27257,2,4000,11.36,3,671,Yes
24,27316,1,4000,13.92,3,696,No
25,28944,3,4000,12.42,3,613,No
25,29651,3,4000,14.35,2,524,No
25,30272,4,4000,11.71,3,706,No
21,29605,0,4000,14.84,2,634,Yes
23,29627,0,4000,11.01,4,646,No
25,46447,0,10000,8.49,3,514,No
24,29403,3,4000,8.59,3,671,No
24,30078,3,4000,12.21,2,696,No
26,46604,4,3900,7.9,3,521,No
23,29626,3,4000,11.66,4,647,No
22,46281,0,13500,11.83,4,654,No
25,29785,7,4000,7.75,3,627,No
23,46522,1,12000,10.38,4,652,No
24,31144,6,4000,9.45,3,648,No
22,31158,3,4000,12.69,3,684,No
23,31207,0,4000,11.71,4,579,No
22,31107,0,4000,10.36,2,662,No
21,31436,0,4000,8.49,4,676,No
22,39556,3,8000,13.47,4,678,Yes
22,31434,2,4000,11.01,2,585,No
25,31231,5,4000,10.25,2,677,No
26,46807,4,18000,9.63,3,670,No
22,31521,0,4000,5.42,4,494,No
24,46786,2,6000,9.88,4,673,No
23,32215,3,4000,11.01,4,548,No
23,32363,4,4000,6.76,3,543,No
23,32181,3,4000,12.87,3,651,Yes
26,46904,1,14500,7.88,3,650,No
26,32639,6,4000,7.9,2,683,No
24,32694,2,4000,11.01,3,595,Yes
23,32809,3,4000,14.17,2,642,Yes
24,32176,6,4000,13.72,2,667,No
22,33198,0,4000,5.79,2,573,No
24,33426,1,4000,10.75,4,582,No
23,47143,1,8000,6.62,4,610,No
22,33856,0,4000,7.14,2,651,No
21,33569,0,4000,15.58,2,635,Yes
23,33776,1,4000,12.29,4,649,No
22,34028,0,4000,5.42,4,508,No
25,46627,5,1000,6.62,2,617,No
25,34701,2,4000,12.99,2,579,No
23,34657,1,4000,8.9,4,663,No
21,34680,0,4000,15.23,2,473,No
25,34684,3,4000,6.39,3,683,No
24,34650,1,4000,11.01,2,585,No
23,47002,4,2000,11.01,2,631,No
25,34538,0,4000,10,2,500,No
24,35765,2,4000,9.63,3,609,No
22,47366,0,10000,13.99,2,585,No
23,35835,1,4000,5.42,2,607,No
22,35118,2,4000,13.48,2,668,No
26,47253,5,5550,9.99,2,581,No
24,36279,2,4000,9.45,3,669,No
24,47471,4,15000,15.23,2,635,No
22,47297,0,5000,11.49,2,657,No
26,47364,2,15500,11.99,3,640,No
21,47211,0,4200,11.01,2,603,No
23,36632,0,4000,10.74,4,631,No
22,36958,0,4000,7.9,3,598,No
24,37026,1,4000,5.99,2,629,No
24,37143,0,4000,7.49,4,668,No
24,47296,3,10000,10.99,2,686,No
25,37011,2,4000,16.49,3,626,No
25,46715,0,12500,13.06,2,602,No
25,37027,5,4000,13.49,4,673,No
22,36919,0,4000,11.49,3,679,No
22,47303,0,10000,5.42,2,626,No
23,47091,3,7675,10,4,586,No
22,36795,1,4000,11.01,3,582,No
25,46958,3,10000,7.29,2,472,No
23,47071,0,5000,10.37,4,596,No
23,36735,2,4000,10.36,3,674,No
23,37068,0,4000,10.36,4,610,No
23,47297,2,5000,9.25,3,674,No
26,37401,5,4000,10.75,3,644,No
22,36887,0,4000,15.21,2,677,Yes
22,46929,0,1000,5.79,2,630,No
25,47061,2,5700,6.17,2,643,No
26,40059,7,10000,11.01,4,693,Yes
22,37181,0,4000,11.01,4,491,No
26,47106,5,6000,7.51,3,582,No
26,36835,4,4000,11.83,4,644,Yes
25,36806,0,4000,9.76,3,654,No
24,37206,3,4000,11.34,3,702,No
25,38246,4,4000,12.61,3,603,Yes
24,47562,3,10000,14.72,2,669,No
26,38271,4,4000,9.99,3,595,No
24,38523,0,4000,12.42,4,555,No
25,47135,5,12000,10.38,3,631,No
22,47054,0,10000,14.72,3,602,No
22,47027,0,8500,7.14,3,662,No
23,38273,2,4000,8.59,3,649,No
24,39153,6,4000,13.92,4,628,No
26,47055,5,10000,13.98,4,627,No
21,39559,0,1750,13.61,4,569,Yes
22,39181,0,4000,5.42,4,494,No
23,47107,4,10000,7.14,3,577,No
25,39524,3,4000,11.49,4,493,No
24,39471,3,4000,17.93,3,610,Yes
23,38803,3,4000,7.68,4,674,No
26,40067,6,4000,14.27,2,608,No
25,39860,5,4000,10.08,2,582,No
24,40236,3,4000,16.29,3,519,No
23,40207,0,4000,11.01,2,542,No
24,47131,0,8000,16,2,691,No
23,47347,1,6000,13.24,3,626,No
25,40541,0,4000,12.73,4,681,No
21,46984,0,12200,11.01,2,613,No
23,40469,4,4000,11.71,4,624,Yes
22,46977,3,2000,8.49,3,647,No
24,47237,3,5500,7.49,4,690,No
22,39854,4,6250,7.51,4,652,Yes
23,47415,1,6500,11.01,4,613,No
25,47142,5,8000,6.03,4,614,No
26,40039,2,4200,16.02,3,587,Yes
22,40541,1,4000,7.88,4,660,No
23,40771,0,4000,10.96,4,643,No
26,40684,0,4000,9.88,3,557,No
21,46905,0,6500,7.51,3,633,No
23,41838,5,4000,12.69,2,629,No
24,47330,1,2500,11.01,4,531,No
23,46937,0,3000,11.01,2,611,No
25,42109,1,4000,11.01,2,572,No
23,42268,2,4000,11.49,4,656,No
22,47135,0,4800,9.99,4,660,No
22,42770,0,4000,10.74,3,587,No
22,40272,0,13750,16.45,4,611,Yes
20,40239,0,6000,14.61,4,501,Yes
23,47609,0,4800,11.91,4,605,No
25,42818,3,4000,16.29,2,680,No
25,36007,2,4000,14.54,3,653,Yes
21,35619,0,4000,14.83,4,623,Yes
25,42911,3,4000,7.51,3,683,No
25,47668,4,9500,7.51,4,603,No
22,35828,2,4000,15.33,4,568,Yes
24,35585,0,4000,9.96,3,642,Yes
26,47665,4,10000,12.21,2,633,No
25,43329,2,4000,10.99,3,641,No
24,47780,2,1200,11.01,2,667,No
26,37097,5,4000,14.27,2,673,Yes
22,44283,0,4000,5.42,3,619,No
22,44196,0,4000,11.01,4,635,No
22,44277,3,4000,5.42,2,590,No
25,43767,2,4000,13.61,3,606,No
22,36701,1,4000,14.96,2,646,Yes
24,44005,3,4000,7.4,4,573,No
22,43934,0,4000,8.94,4,582,No
26,43938,0,4000,10.14,2,600,No
23,44585,0,4000,7.68,2,588,No
22,45444,0,4000,10.95,2,565,No
21,45586,0,4000,10.08,3,546,No
21,45310,0,4000,13.49,4,483,No
23,46670,3,4000,14.26,4,658,No
22,47907,0,3250,10.99,2,638,No
25,47675,3,3000,13.99,3,624,No
22,47417,2,4000,10.59,3,441,No
23,47372,0,4000,10.59,2,705,No
22,47190,0,4000,12.99,2,687,No
21,48134,0,1000,7.49,3,662,No
24,47348,0,4000,7.29,3,621,No
22,40106,0,4000,11.01,2,722,Yes
25,46854,5,4000,12.53,4,612,No
23,47489,0,4000,12.72,2,588,No
25,47965,0,4000,7.88,4,594,No
24,47613,4,4000,14.61,4,592,No
24,47663,2,5600,5.42,4,624,No
23,47501,0,5000,12.98,4,676,No
26,47685,6,9500,6.91,3,658,No
25,47809,4,4500,6.54,4,620,No
26,40402,3,9000,13.72,2,634,Yes
25,48253,2,6000,7.51,2,609,No
22,49259,0,4000,12.69,3,644,No
23,49029,0,4000,13.8,3,656,No
24,48928,1,4000,5.42,2,637,No
25,42032,0,4000,11.01,2,540,Yes
23,47769,2,10000,7.51,2,692,No
22,47839,2,10750,11.01,3,675,No
21,40207,0,3250,7.14,3,649,Yes
22,49140,0,4000,11.01,2,700,No
21,48970,0,4000,7.51,2,629,No
22,48807,0,4000,11.49,4,683,No
22,49134,2,4000,7.43,4,649,No
26,49265,4,4000,6.76,4,603,No
23,43186,2,4000,12.18,4,557,Yes
23,47926,0,3000,12.53,4,636,No
23,50147,1,4000,7.68,4,672,No
24,50349,0,4000,11.01,4,632,No
24,43302,6,4000,16,3,675,Yes
21,51269,0,4000,12.42,3,611,No
23,51544,1,4000,10.59,2,701,No
26,40456,2,12000,10.91,3,679,Yes
21,44249,0,4000,12.99,4,584,Yes
23,44146,0,4000,10.99,4,617,Yes
23,47631,1,7000,11.71,3,671,No
22,48368,0,5000,7.74,4,538,No
25,41002,4,6000,15.96,4,676,Yes
26,40629,0,3000,12.69,4,620,Yes
26,44063,1,4000,14.54,2,664,Yes
22,51205,1,4000,14.09,4,618,No
22,51497,0,4000,8.88,4,597,No
23,47706,0,10000,13.49,3,634,No
23,51514,0,4000,5.79,4,671,No
22,48061,1,7000,9.62,4,529,No
22,47831,0,5325,14.59,3,570,No
22,51794,0,4000,13.22,3,671,No
25,52001,2,4000,12.99,3,631,No
22,52462,0,4000,11.01,4,681,No
22,48310,1,5000,6.62,4,646,No
24,52457,0,4000,12.69,2,666,No
24,48385,3,1325,6.62,2,690,No
23,48187,0,14000,7.29,3,460,No
25,52626,3,4000,12.99,4,628,No
26,48574,0,4000,5.79,4,656,Yes
25,55768,4,4000,6.54,3,585,No
23,48327,0,10000,14.22,2,608,No
22,50274,2,4000,7.51,3,679,Yes
23,57523,0,4000,11.01,4,590,No
25,50663,1,4000,14.84,4,569,Yes
22,57689,1,4000,11.01,3,623,No
23,57737,0,4000,12.53,4,680,No
24,57178,0,4000,6.62,4,507,No
22,58919,0,4000,9.91,3,691,No
22,58697,0,4000,11.01,4,672,No
21,48265,0,3500,6.62,3,595,No
26,58445,7,4000,5.79,2,673,No
25,58557,7,4000,7.29,4,656,No
25,48535,3,4800,12.42,4,661,No
24,51460,1,4000,11.86,2,681,Yes
24,51784,5,4000,12.73,3,590,Yes
25,48414,1,5000,8.88,3,523,No
23,48501,2,6000,7.88,3,669,No
23,48562,0,8250,9.32,2,640,No
26,41884,5,4500,5.99,2,666,Yes
24,53733,2,4000,17.58,2,628,Yes
24,60836,2,4000,5.42,2,494,No
26,48452,2,11500,15.7,4,548,No
23,48260,0,13000,13.57,2,665,No
23,48554,0,8400,7.51,4,665,No
24,61075,1,4000,7.66,4,629,No
24,61011,3,4000,11.01,4,692,No
25,60881,3,4000,10.37,2,670,No
23,61021,0,4000,5.42,2,621,No
23,49070,0,9750,10.99,3,542,No
24,48782,1,3000,8.88,4,578,No
21,48990,0,15000,10.99,3,693,No
25,61180,3,4000,6.92,4,620,No
23,60648,3,4000,12.61,2,626,No
24,61096,2,4000,7.88,3,710,No
22,48992,2,10000,11.01,3,614,No
23,61083,0,4000,14.96,3,658,No
22,61219,3,4000,7.4,2,681,No
25,60870,5,4000,14.61,2,616,No
22,60934,0,4000,6.92,2,584,No
24,61082,3,4000,7.88,2,632,No
22,54438,0,4000,5.99,4,661,Yes
26,48976,4,2400,14.27,2,602,No
21,62428,1,4000,6.17,4,496,No
22,49170,3,6000,12.42,4,644,No
24,49391,3,3000,9.91,4,725,No
23,62115,3,4000,11.54,4,584,No
24,55095,1,4000,15.99,4,678,Yes
23,62871,3,4000,9.91,3,547,No
24,49349,3,5000,14.82,3,617,No
23,55718,0,4000,19.29,3,557,Yes
23,63379,1,4000,13.98,2,702,No
24,63410,1,4000,10.37,3,676,No
23,48995,0,11000,9.63,3,698,No
24,63384,1,4000,9.88,2,660,No
